Atom1,Atom2,Atom3,x1,y1,z1,x2,y2,z2,x3,y3,z3,Energy
1,1,8,0.6492532701094789,1.3487370808754933,2.3993678530502853,0.8166146515658235,4.939571022951998,1.6277583100821347,2.3205938700928113,3.9021247204147413,3.218314913652798,10.272483643605764
1,1,8,2.47959841474894,0.7484476544729141,2.524970870605265,1.427762357270919,2.584249955793163,1.278853403582643,0.2237103619523706,3.539795022975075,1.72457022664389,7.912536350110372
1,1,8,3.011484921449021,1.636424529127674,3.2740218825065055,1.4840789404670556,4.859156700532311,4.486467964215671,1.657784002394254,4.531256200872466,0.3055996604568939,11.001447603674864
1,1,8,2.025898842191891,4.320767965983082,1.792133662864801,2.0414161008295406,4.925598841864694,4.07079995281682,0.6424996127466287,4.571456501561,4.696448370152388,7.708790771489003
1,1,8,3.3632689797418855,0.7143556072512403,3.670917479452107,3.70854506916311,1.337166379251427,2.2956305722764343,4.255383062906541,3.757016758914555,4.197781335830161,9.98758523451956
1,1,8,4.778712163278281,0.6570934823951535,3.8363102478611872,1.9869534182264252,0.7692253218674011,1.9074857404327679,3.446716926811748,2.1904486907756713,4.411152294276977,9.724702311508771
1,1,8,3.2292329510002933,3.1768534335145953,1.2413424730708822,0.07716008959447018,2.9229539053930784,3.9405760446772087,4.874174316761489,4.181984194157943,4.912632368987905,11.006044309006441
1,1,8,3.6879991425134278,2.3179995284080586,4.453069653539222,2.0702595369644197,4.934178233989322,0.5541166589482815,1.2483179385041798,2.1484811371314096,3.7790374998984806,10.514698950524824
1,1,8,2.3121543216559988,0.8986870674251385,4.633908613150195,2.693873435064926,1.672821591801139,1.8357523367503474,4.881978143848053,4.781171812052202,3.247929242306735,10.99746439408968
1,1,8,4.993070405321228,3.110646350347962,2.9550011397791724,2.474509940536646,1.1918997344950006,0.6932214294485078,2.7555856617845826,0.11545742060661501,3.34757837251689,10.753006631370205
1,1,8,3.7234617592407417,4.559198576600407,1.4671526406827518,2.1441919147038746,2.4913931458357825,4.636572716530826,3.215680818138493,1.8410627815576293,4.419129098952725,6.1656303121216
1,1,8,3.713172187394524,2.042696202506318,3.081909127248881,2.4139788835883733,3.7909366342887667,2.8153866912064003,4.654433816265905,4.9155662632249335,3.626450370090159,10.434873082814795
1,1,8,4.804876538130646,2.502609992779789,3.136370243227586,4.7846899526961835,3.9599471145204284,4.229061291110633,3.0483110173020016,4.204552326562161,0.22858967807827257,10.62016949238878
1,1,8,1.4713369913941405,3.73793620417485,1.3263703128239253,3.8092148163543342,3.1218960831853466,3.181386002483962,0.8093082708328031,0.9308499050766755,1.9235210712404727,10.793581505196045
1,1,8,1.450644358113748,4.539364946334646,4.659582010555653,4.599050389088674,4.8611905389583425,0.22251112411808882,3.417887206502646,4.004286014483906,0.9131532145909083,8.022640795931611
1,1,8,3.6299674453234494,4.237302183324902,1.6986150372460007,1.521292236130933,3.648595526636118,2.8543978404275676,0.15019659463069712,1.3055717022506834,0.8157110510954946,10.915861354590525
1,1,8,2.735614758871642,2.8186604268188353,2.270648030675773,3.727705965071933,4.6063405893755345,4.75097116900934,0.301525897215949,0.9798619768966238,3.2813000053169223,10.90572457617407
1,1,8,4.194937914721085,2.6769758747103656,1.3607061430779765,2.5600098314685553,0.9816248528239441,3.553027884221471,0.8031320427708499,2.486921949344498,3.0953864345456577,10.26917506526295
1,1,8,0.32571522380784534,3.0379060821346155,2.6479338232229033,0.8134300633524855,0.42918963148970424,3.341668660749705,0.887419669442418,2.2687440857333923,3.3742385334028895,4.281715820738606
1,1,8,1.149979876251181,1.9775410194802108,2.7147998989635487,3.8982622932272992,0.8858209415850621,2.02293234383488,0.05643673169408947,2.3389640795800846,0.3960986159095725,10.56660383285777
1,1,8,2.0524442498300703,0.46462104233266743,3.7672711063437845,3.9193142407534025,4.161209539968676,3.5450922500768662,1.0244075896455407,3.786045293200759,0.33605168868438673,11.010054232039987
1,1,8,2.5519027063253548,3.6181027200527156,4.770962467845298,4.48586511868129,3.3201371709138057,0.3971942558318492,2.9583802322267787,1.6530197978089305,2.187144103690379,10.695322369343142
1,1,8,3.139802242821763,3.1738724862528267,3.982493253060129,3.67822477794129,4.572581804384494,0.33132768826330483,2.2285307516040826,3.130176812598038,0.8973509079366365,9.748580859297785
1,1,8,3.9765028186440743,1.113462213736394,1.7200598690272644,0.5135165016967591,3.823586310550622,4.011054887263202,0.13960393073340183,2.483818177980215,0.8714432600978822,10.940695481954165
1,1,8,3.493715774738091,3.2649079140156174,4.270603338039447,2.4198787876161365,3.4442823363636026,2.5895893789238977,3.4613441971437786,3.973759267891026,4.212816915325686,8.301711101647411
1,1,8,1.7347367453044993,1.3755379410065316,0.14499964712822722,0.7990153209754314,0.13932459384875695,1.9371922296177257,1.6025648105150814,3.0399806206523774,3.8481759382241485,10.916511886882066
1,1,8,4.953547808230691,2.5998653121766457,1.009299247997214,1.5129299676511558,2.906728016297509,2.7874838381470672,4.9987800563411,4.103127090391645,2.8607730970947074,10.300417641597761
1,1,8,1.097360733292676,4.333293547598998,0.8458352937643743,2.3301036200294933,0.9545355356083818,2.345382704784452,4.9988920574396865,1.5541241546801,0.23903730113037813,10.952680328299632
1,1,8,0.6839709291726537,1.622856837499072,0.41043996592061316,4.946380104739939,0.9461777213417266,1.0252917628771758,2.446852386238442,4.048051133224139,0.9102596157087794,10.836681066754437
1,1,8,0.966935611830731,2.913305324162966,1.0653524694087646,3.873927911173378,1.390301962505009,2.7044235477844287,0.7710539252547832,2.626577055849746,3.9481963912448355,10.749224118183001
1,1,8,1.4384175101472285,4.625372607599172,2.9648698750553777,0.7537767679585522,3.4421469677162304,2.8331827461759014,4.920269236105822,4.709667298960677,0.37914871852989696,9.414783072171478
1,1,8,2.6298775210218492,3.850659193828382,1.0733221815926042,2.992845090859287,3.06147959779947,2.1552314112498774,3.7892998758410728,2.6729606450296393,4.856607629550937,9.37882516120577
1,1,8,3.091596002516421,0.6973789841019229,2.0842433548771595,4.529206436469627,2.7221759057632062,0.07587239400445311,4.30258090144449,4.481259628526547,0.4465616034952108,8.891614445002496
1,1,8,1.4511379003561236,1.268714223721212,4.23414047338523,2.199996490057537,1.7863632692375537,0.04411124344354034,1.3757078104695437,0.7905845900711828,4.161549420861664,24.0734051295746
1,1,8,0.33225199308537234,4.681776565721212,0.04560898417455883,2.038211753041818,4.457569385526558,1.6825894388148699,0.08012614404954321,4.847252629723354,0.5590903830380262,14.367740598087124
1,1,8,0.6433292093349391,1.9901491594665477,1.1116693662134158,1.1480490297361694,1.5026378023590037,4.50432140853575,3.4282053718552956,0.05482537346459815,1.0052930015026336,10.938984960423936
1,1,8,4.110723904817412,0.7326203775363421,0.8502724179764631,2.7911559604487173,1.5502501526353196,2.281316836046123,1.5208373709777216,0.7035723460396948,3.2832602588446473,8.846660882768596
1,1,8,1.4174827192676935,4.707255684883419,0.4080315050262545,2.9841046622897855,2.828475204110725,2.499254428093857,2.811842166401481,2.3420685844676785,2.8505242742914976,13.291530763254455
1,1,8,2.4592214499798235,0.08198314421767383,2.969245310208289,2.5956098926833686,0.7569374979123189,0.5630764922239806,1.0886232997913674,1.8294543372940892,3.6635467090879485,10.192859855242432
1,1,8,2.28584880023596,4.5675798951200495,2.4008486584039064,0.5626051500112683,3.1831672127826227,4.643249324154394,1.3786313424632795,1.6562040517510412,0.7338325905377341,10.948326307775746
1,1,8,4.5664730507221964,0.9044658832467795,2.0180480347767684,0.8589489673236017,0.967168914950225,1.0286954427659194,3.9697826942349694,0.9449239747239435,4.446544883511077,10.47912252170996
1,1,8,0.029810083505996676,0.019845338342761587,0.09160624677599372,4.929581867834317,0.7618899104532284,0.5868746540822378,2.4531722344792017,0.8204689380087254,2.7878322810851315,10.89746387606084
1,1,8,1.7075868189311827,2.8991493972725846,2.5054399376271292,2.2126788251527922,3.2233212249212184,0.417796952943405,0.5193311791629346,1.580085411079063,2.6588643002020333,8.6518404646492
1,1,8,4.370494300277852,1.6556317978224522,4.934780360464143,1.6720993654523704,4.243606031411999,1.1742848719709131,2.1212101404100037,3.063675230231035,4.9945541293066995,10.617176806496932
1,1,8,0.5078975563905491,3.452041032326973,4.906587694466112,3.3333300342935286,4.57512186572936,1.3826500246707267,4.945856851844567,4.2878707807211445,4.9600463645104025,10.994070071799136
1,1,8,0.7882817180638568,3.1336866192026047,1.5761328520450042,3.742408367116769,4.982478623492254,0.02499781406844981,0.49778847331543474,3.4073857984465294,0.7803575117202327,5.917255923854031
1,1,8,2.9265021236434716,2.8435064885939276,1.4414946665906847,4.054408474927659,0.8725599089205432,3.4099637537654597,2.3360229520490927,0.18414936437376628,3.4972048501833126,8.989669171052691
1,1,8,1.7622257673940105,3.453652332612896,3.424694351368849,3.2033778913230693,2.607877961327322,2.913063960524507,3.820686430213432,0.9823267688111109,1.3804820461525813,9.886303202009376
1,1,8,3.4690399899486746,3.4988061892055033,1.9955767584045048,3.646069076379457,3.546789835186337,3.0216755150757595,3.7682031104766556,3.193711349028857,1.4413900014218823,7.81170143175245
1,1,8,1.4637882444685835,2.4432411152576003,0.7076787426059555,4.058269893558252,4.785176583034039,2.990365103503216,0.5113220460881995,3.2164867812960454,3.6751622492651608,10.88771597866043
1,1,8,0.7656476659312972,0.2352400999704718,4.964026939264108,1.507204277118945,4.92479016363949,3.5360827712226826,2.867172724089606,1.3509753078858227,0.8037139689838535,11.014245529837336
1,1,8,1.2107791706282833,2.6767338409901047,0.741868193935552,2.092530104246262,2.6393050575660966,3.789081529504802,0.288159238539733,3.285872301625401,0.2179733016935803,5.92136771174966
1,1,8,2.9607379861769054,3.1178804168069534,2.575347468156669,1.8581200359246541,4.762993846633943,0.27756141323494965,2.406603740083473,0.5896899115386484,1.5593959827768422,10.71731102752455
1,1,8,0.728415695688463,3.7893877281663304,3.5651598714865895,1.6378346996116933,0.9945656204748349,4.791862569563729,4.940308010195243,4.367386439860217,1.129714919029254,11.015823861506616
1,1,8,1.5532435657453736,4.728179859229581,1.3448949512035013,1.4259286578945185,4.0851468484084705,4.798503723012326,4.24975175037708,2.493563512754039,2.377105489943297,10.96347334393636
1,1,8,0.6687056567390953,4.937153911962338,2.204016302855909,0.8799876541376861,1.495656117926254,4.285752120939149,1.4182933505866995,3.083871488538081,3.5759739946576485,8.40271815350139
1,1,8,3.5555047114392195,1.285967543569873,3.2543360389874127,2.699302927007689,0.9783911634907672,2.0679204945452154,3.1847234404659117,0.3295284028043832,4.762239542225396,8.161533818067873
1,1,8,0.4275295102884441,3.411157618078442,4.98055921691075,2.0300049957494304,0.559894908837435,1.3567310900226244,4.956831139852138,2.3603865107580853,2.039788931829035,10.962214170799108
1,1,8,1.7203559332141154,4.777842872970844,2.0819888485051834,4.948847548005372,0.11390725459146156,1.5016001200776874,4.800744215224169,0.29707487991845916,4.310287057867052,10.749244274119562
1,1,8,4.200143711761313,2.747835026243848,2.332864034158652,1.8588504453051258,1.7088903069829757,3.2196392934326963,0.0068625987205395145,4.868322779060021,3.4935895206160335,10.967970763297167
1,1,8,0.2997934981397776,4.514953401350949,3.900590849471806,4.1106136203741555,2.790057730588959,0.2922413656100986,0.44609968606299344,2.413471747682318,3.298254641629482,9.996766227524057
1,1,8,4.42021012713935,2.0369393623607595,3.3683451749777564,2.401997407124857,2.0752543006680186,3.112384833807471,4.61818004043961,1.5998348301245584,0.6960965642089911,10.499579210719624
1,1,8,4.37662402455971,0.40032773080375395,2.586554713993867,2.141682667789845,2.428400586240329,0.6643427524396112,3.569778008544833,1.119562855846115,1.7117381616166898,6.0217268865656886
1,1,8,4.545128393701605,1.5032687463599193,2.6692487969907095,4.239214092361918,1.575863487254649,3.9074896942811757,3.89492912784395,2.2606166299015724,4.330356341231342,4.492541678420382
1,1,8,1.6080000781463872,2.1835450590004006,3.1453557994887205,4.484263220255533,0.5381794007003082,1.4965546866188761,4.274239911896594,4.957106377339449,2.5434738212306485,10.992150117679202
1,1,8,0.0012558918524557816,0.6874802697472693,3.5599741934778533,0.8928420307757212,3.1371787074128865,4.062143828746819,3.806430257074149,0.5830425476093171,0.5767290949103887,10.99865721038372
1,1,8,4.836534869700247,0.12916198203009988,4.212365227780353,1.3715856505301383,0.9540942839119415,2.3811905552691144,1.8905684076401403,4.856030415693131,4.791185159227311,11.015916724628632
1,1,8,0.17643598811676708,0.8032671761979299,0.8668009607430072,4.6595141452260815,1.2274640474732075,3.45559782468674,3.8876318111629846,1.5969160496366785,0.1928492295209,10.918196494729036
1,1,8,0.08405610610391134,0.10299967831778944,4.91648610381855,0.668930624697528,2.906506416566459,4.694484304509335,0.37492822657053726,1.9521412821161477,1.7785471720893298,10.828357210242025
1,1,8,1.0089356401559186,2.889055595008835,0.6214075211388698,0.5647974422879432,4.701773230422644,1.420519241638949,2.8968805997449594,2.5664422547742074,3.5414937936780055,10.783870896360998
1,1,8,3.8906911628386047,3.970835000109129,0.5838030354310147,2.546887950187638,0.7469160653198581,3.356629296463314,1.8131948277738514,1.404531530880847,4.11174452132255,6.021835973592289
1,1,8,3.537001185300111,3.9902602066586548,2.8219902846571743,3.0499867361562827,0.8129636283403124,3.6105635800376223,0.5416814682124832,0.973826028742823,3.021232342929122,10.557909192731977
1,1,8,3.8580020197622718,0.43965091737348194,2.380979067985527,3.847517372943479,0.2826078330900328,3.912224547296031,3.92630292164359,4.50953738263384,3.7828901070168475,10.046330943019543
1,1,8,1.8044853043340185,0.35312827593121543,4.187792406729901,3.638194835584833,2.7178080821958126,1.628822170048902,1.616172757904693,0.6033142051033763,4.652138763186434,17.54420306401802
1,1,8,3.4798038646095613,0.28423676186914604,2.96557717937985,0.2620038324670332,1.9232892506442396,1.2505113587282424,4.706651601603354,2.405953511149045,2.5861070076566617,10.455195807703308
1,1,8,2.3409626725633528,3.683653545684287,2.0578913458509525,3.620186660596106,2.9551347532197014,1.970131735330528,1.4602424861783931,2.401304918748268,3.8787949235646546,9.367853774025143
1,1,8,1.6532143756214084,2.2269333352725167,3.0085444038401086,1.1569685082209875,4.797548755609609,3.3346425575660152,3.9780536028542173,0.7724872694921953,0.2461652179721835,10.980071870538353
1,1,8,3.7689119654507834,0.050371412558885,0.9671932807520522,2.0079678479681857,1.2698247518313055,1.6771328260018548,1.9576427155164104,0.42344288158963406,4.365571816379928,10.678926958947669
1,1,8,2.3958641816052584,0.15947997708292805,3.5736552945271303,1.4619113461056736,0.35419769679623847,3.4602465662995336,3.532036547892852,2.2096528665688107,3.67628152402662,6.345624974971738
1,1,8,4.48811555554671,1.400314484730053,4.736640253423595,1.7517475320017928,0.8106885419023313,1.8830469685578706,1.8100700205416635,2.8807736000561492,3.2419355884521623,10.389202280989988
1,1,8,3.1036069931560646,0.7888556013296449,2.9668760229399735,3.130269890531136,4.142418147752848,4.839756936276923,4.030539273284234,4.098577100513175,2.855283777305572,9.915001798210426
1,1,8,2.0745712490148422,4.879390733805241,3.3675927139435515,3.88857110971455,0.15245845880974274,1.185022757445286,3.5144368603030953,0.579655330522541,3.002274694047812,9.227766763495577
1,1,8,1.6958809915885502,1.7013177626167182,0.4954094474427939,0.9819897419915258,2.6113297261669133,2.9931141559573184,1.4805778518512225,2.6255880588424385,1.7116106526537767,4.177242396151749
1,1,8,0.9952285695981056,4.481060368912066,0.7851964170185727,0.80820215445979,2.2526953500151805,3.5532567770531425,4.465353154064556,0.6157533483750105,0.2373904966968865,11.017883574043083
1,1,8,3.000337234533969,3.8655075966090164,0.9061708673868407,0.4353336741319591,3.7890051519092856,3.490982535316704,0.36721431765815493,3.473449327542827,3.6700768224459255,41.64259473478863
1,1,8,0.6708901317869437,2.291083712367425,1.1274099507340218,4.148086869715905,2.3131599159557914,2.9479050927505535,3.056969670339138,0.31441613126531653,0.18566316488911438,10.86880080480771
1,1,8,2.285068888105851,3.527339664178246,1.7882585031071552,3.207404538686557,4.230006836921528,0.4919520145872097,1.2030660761412797,3.5246839163996895,3.922105337097147,9.983919566566223
1,1,8,1.371148155321051,0.44731452210481526,0.06503442192129782,3.0185899909418246,4.416811949123277,0.7009950347099714,1.3781626805416047,3.6724611577940864,0.8482766121263596,8.804073552444702
1,1,8,4.856625231039594,2.640579943456885,3.3647698290076637,3.2291484705408315,3.33358254704177,0.018968224919646004,0.7985016698647163,0.0683156980006705,3.70050198023393,11.017372466580785
1,1,8,3.033556138588038,3.3340835394007224,1.875749960349145,2.543044966644369,3.2925231001525077,1.3879610658624868,4.775204645521936,0.05020073422957738,4.947358435149864,6.091863550025479
1,1,8,1.0342329296894393,3.4632049147273496,1.5580133363596127,1.547276107598024,3.637953399605861,2.3086491847015953,2.4580127449833666,0.48294044630381505,3.0579174890670195,6.311987823245985
1,1,8,0.7953269410438568,3.0734431902010417,4.302308781721781,0.31517430695341464,4.117193111177459,2.0545575956441575,2.573796041769766,1.3736607032134351,4.331501498103242,10.409093649825412
1,1,8,1.1662452944919155,2.474021990047726,0.11451215317310248,1.6096890383306706,1.6272384803994404,2.876972727402613,3.2573174220545016,3.1281523359295176,3.1519548396918236,10.074196975494317
1,1,8,0.8576688552967071,0.6009049506188008,1.913955230777689,0.9166282973733886,0.25069200710891026,1.9128201437182701,2.518294499025004,4.112785335679145,2.8376031435592197,33.288963034609075
1,1,8,1.3614381607802222,3.619358517970432,0.48806477730401754,2.624676800428291,3.132987260058651,3.3784854547152876,0.2743091063913766,2.347173335814783,0.6657252719757101,8.320407704709794
1,1,8,0.2582254178232646,2.4225702031160528,1.953462142487918,3.3716329608372524,2.883755434808795,4.451619394110398,3.7110159841043218,1.953998398393653,0.8751845710182904,10.944656040056337
1,1,8,4.7716124323810565,0.47259354865434533,3.707823318358848,3.3213563781836566,0.9071857422858215,3.983919373387066,4.939164857748304,0.5447964986577092,4.453037017077117,6.008176866178002
1,1,8,0.6929379957969439,2.097635000827252,2.95587478593848,0.41092593863289895,3.7432225263221994,4.645935156287001,3.010287199237598,2.696583959087216,3.32169112585335,10.237446397601824
1,1,8,3.482368509123453,1.5431628370602675,0.8811065102352306,4.663515433544009,4.464743658183636,4.549243865050258,2.562418638016617,0.3961757583411185,4.704761762770009,11.001542402305184
1,1,8,2.3216328017897765,1.633309194268514,4.412557858575496,4.468213824456973,0.8015089106529977,0.28736880462241376,1.4564968416190704,3.1844954468858564,3.376402492044976,9.684075202415924
1,1,8,1.1253529630596786,2.0500379491709126,4.107667023314361,2.4412591869104054,0.6236560767166477,4.03727889720131,1.1419640345429234,0.5273049392610152,3.7427728975189805,4.053878601379111
1,1,8,1.2794839219186875,0.7930904304284203,2.0739810938477854,0.8896924397862371,4.788016042721983,4.791677307635565,1.2651644878674966,0.7789366496117367,0.8891657515877954,5.763681156767298
1,1,8,2.924725103484169,1.5304781044198357,3.7597001791452325,1.8371530216892946,1.6314937259067241,0.2246199041809449,4.785175136069545,1.7443692144695362,1.8408203609366218,10.582311905448924
1,1,8,1.4264787226309128,3.536677938016914,4.954327855512435,3.179748933354689,3.728571040599968,2.984426570912853,3.4559936335721346,2.6852175284981215,2.7840065202393065,5.335606713415784
1,1,8,2.6669693171845528,0.6146573931683957,3.6650260963601946,1.6019164597237374,0.5114619662199021,4.929240161334968,0.9681010358436098,4.260826611837352,1.270425333878863,10.350365068139798
1,1,8,1.1306929636493797,2.455325111641344,1.9012418046419288,1.4838103563011122,2.3491646747933386,2.329652410484267,2.085581352400009,0.13155943059890263,3.3837887015145895,9.350039049523852
1,1,8,4.202479516855856,2.300869501391481,0.15162303665207322,3.6624741779591297,2.7496087802357367,3.222467138094311,0.6004560851472057,3.831015168307219,1.7734357591084415,10.95793570067428
1,1,8,4.090193115081349,4.320251832655675,0.18500594283298533,0.17911293807622464,2.0030968205857413,1.1296625204762967,4.896391784407644,4.387514940018712,3.7179166444365093,10.976357636852788
1,1,8,4.577337074165074,2.4951247727437718,0.7742285031223961,4.118516465766083,4.2033849633728675,3.044603025909059,4.285976928029063,0.4637099816164114,3.0338273763901835,10.825064632175824
1,1,8,2.080963187972113,4.968101332044014,3.0504177365356155,1.1313082882222587,4.621452278505301,2.1972148393490887,1.510078469971936,2.913802293781501,2.908171426739325,7.445296968257639
1,1,8,0.05226963350793701,4.8743094469862305,3.1899954508471398,3.283069949663165,4.020497733360714,2.30121608466552,4.416057886168052,1.355359190631401,4.359971800092812,10.96793438118123
1,1,8,3.727414399996316,1.3720308906478578,0.8043585659665348,2.7399041003762505,0.6971225984465979,4.0659940734649505,2.4930215725300915,2.9978344302030684,1.5922495956272054,9.925142751760273
1,1,8,4.6704862994036835,2.0832423543504257,0.9135687645495649,3.737111460611394,2.657608896511519,4.525410678724809,1.7570004512517423,4.79692738724471,4.27068276989538,10.805454774319593
1,1,8,1.5784508001707331,1.3258718242032574,3.614300214467324,2.8941882063109583,1.43517851326603,0.7140550636039167,0.5682374143031843,3.7093185669138973,0.1425371095231498,10.919700992669837
1,1,8,2.9146751262801645,2.292143000875384,1.640248175665725,2.7644399071248484,2.1253164885561207,0.8444827667190447,3.360538808381828,1.0814967458812257,3.773643447607773,5.6421106618017465
1,1,8,0.14014375185366412,1.1050158670804389,0.6655043285641843,4.0857279625529905,1.7686851301770505,3.568094949763606,0.9527919397758161,0.965187404435664,4.888087074716956,10.952664002601324
1,1,8,3.9622213677756806,2.8728314913656123,3.235075552573792,1.2113715133428,4.03510369928926,1.337186131611488,4.874758148833735,0.9582439615586114,1.318937210370894,10.769119085781927
1,1,8,0.13282066706326867,2.073418676823154,0.3849962988828365,1.1496644564066105,3.7147357863375916,4.130330403919238,3.2401375103901464,2.0499120646881206,4.3233250964972365,10.651952141218693
1,1,8,2.2058320376429625,1.3309367084943668,0.3976596990068998,3.749428687507888,3.4821904828716437,0.3553462206638336,4.2876031864607,2.3940451064462986,1.4643836667988497,7.779924319475819
1,1,8,2.2593269485972867,0.3315480774470053,2.634854885769725,0.14076439702808197,2.470923510678673,2.4947192394792017,3.4885537712753707,3.709021785394746,4.351498883482006,10.982468374524508
1,1,8,1.1530040982938456,3.767601728097648,0.8325866343032184,3.1344561565486733,3.0224777499423627,4.335797436018673,1.8738521246274253,3.266684649166213,2.9072509938811852,8.525480993870723
1,1,8,0.7370037213900499,0.1932138213144169,3.419579229264755,2.7067368602122284,2.494766953676417,4.089116282115492,3.0892293010840426,3.3438774144781247,4.243087662923883,5.568656012911756
1,1,8,0.44342519493978716,2.5089923592066605,1.392725757934603,2.640447623694209,0.6672346202969481,0.4930206237040735,3.9108169093126532,4.1161403807380985,2.2322841740856543,10.980640518012848
1,1,8,4.318596003027681,4.406361058556599,2.1905029181761537,0.3469869395719416,0.22380189135170925,4.396173702703642,4.469008802404206,2.7600417182537247,2.2216253532091295,8.219513222656573
1,1,8,3.023631057166938,4.437854365773803,2.54680852472078,0.753310363734549,4.393370351919738,1.4195397909894936,1.3817922244773428,2.4039895827912554,1.4278596313272984,9.531324989277476
1,1,8,1.2206320736568377,2.3737037894491437,3.047747534864787,0.4375914753690102,0.9968885686365037,2.6895090678200373,0.22684752799876196,3.7689209928830723,2.3564189966638653,8.461858211058939
1,1,8,2.566363902538396,3.2066840618480654,3.954460910364701,1.3055101652025591,0.2867148693715871,1.2123313229309356,4.898743966348211,2.773439564864826,0.6976985692589938,10.996657060738702
1,1,8,3.411660221605344,1.619854348150343,0.3750131913519372,1.703782599767238,4.1606636159547445,2.5154852420841016,0.17797622554392878,3.6167432725525033,4.1226374461814235,10.171084666142168
1,1,8,3.3605655331798348,0.1640657344898805,0.1339463334530111,1.0301097409977944,4.901203582615104,0.6691543846190207,2.262073227171112,3.373883999082621,2.4636578883595335,10.624214235508408
1,1,8,3.5008749209979744,1.165808981643438,2.6552637660383045,2.37363305917912,3.8425340327921083,1.326584191308381,2.176470398556197,1.4340692372418045,3.5029523570556846,7.8434144479719805
1,1,8,0.09121263583349581,4.48174567158212,2.251689576269442,1.9771476381888542,2.8865389082299577,4.917368475302179,3.3241638240446485,3.7508372726439267,1.1082596262125743,10.950061972142056
1,1,8,1.7218355381810957,0.7887192505171764,3.172753454058358,2.6393392077851874,2.9058831815038992,2.8719782189673992,3.802401394235142,2.2830774579495072,4.208490716608427,8.864323003411583
1,1,8,4.954634809413853,4.9351032082235555,3.384821693076472,0.13778048156017575,2.6631207508940333,3.768943944442655,1.0953665814617974,4.716882337915599,1.1418713469300923,10.952034715198955
1,1,8,1.6568663389556548,0.4615936632300921,1.6003020189253991,0.944940507985591,3.5592774030834744,4.893923610619395,1.0005709167317818,3.785979031992222,3.52339880088578,6.807184800232411
1,1,8,1.8306172388088067,2.540251684178707,3.2911648938490474,4.978243784334209,2.820048048840923,2.8759778406411436,2.151572351677746,3.301409248502458,1.6588300595529955,8.842807967949486
1,1,8,3.8110767378527486,2.1698595901079374,4.108522298024237,3.7368376634707396,0.7099739665992821,2.207798208638767,0.7416518867683763,2.485126644915659,0.32022777054355134,10.955245170051
1,1,8,2.5331667984726347,2.429480238932929,3.2231590884101657,3.565155637969829,3.424765879380832,2.658080907321323,0.6796999844506701,4.919802873192128,2.582591388268987,9.975951877510948
1,1,8,3.782003701369942,4.1557983695801965,4.757200564300544,1.5812598690355517,3.5871438952043433,4.383655914055236,2.312484156213071,2.180153135616435,0.4572752335646607,10.942324614440071
